subject	edge_label	object	relation	provided_by
NCBITaxon:206249	biolink:growsIn	DSMZ:829c		BACDIVE:17642
DSMZ:829c	biolink:supportsGrowth	NCBITaxon:206249		BACDIVE:17642
NCBITaxon:67369	biolink:growsIn	DSMZ:65		BACDIVE:16057
DSMZ:65	biolink:supportsGrowth	NCBITaxon:67369		BACDIVE:16057
NCBITaxon:414778	biolink:growsIn	DSMZ:92		BACDIVE:11965
DSMZ:92	biolink:supportsGrowth	NCBITaxon:414778		BACDIVE:11965
NCBITaxon:184914	biolink:growsIn	DSMZ:9		BACDIVE:9405
DSMZ:9	biolink:supportsGrowth	NCBITaxon:184914		BACDIVE:9405
NCBITaxon:1069	biolink:growsIn	DSMZ:26		BACDIVE:6195
DSMZ:26	biolink:supportsGrowth	NCBITaxon:1069		BACDIVE:6195
NCBITaxon:1121334	biolink:growsIn	DSMZ:78		BACDIVE:2716
DSMZ:78	biolink:supportsGrowth	NCBITaxon:1121334		BACDIVE:2716
NCBITaxon:376	biolink:growsIn	DSMZ:98		BACDIVE:1807
DSMZ:98	biolink:supportsGrowth	NCBITaxon:376		BACDIVE:1807
NCBITaxon:1396	biolink:growsIn	DSMZ:1		BACDIVE:623
DSMZ:1	biolink:supportsGrowth	NCBITaxon:1396		BACDIVE:623
NCBITaxon:1274803	biolink:growsIn	DSMZ:220		BACDIVE:160731
DSMZ:220	biolink:supportsGrowth	NCBITaxon:1274803		BACDIVE:160731
NCBITaxon:2749961	biolink:growsIn	DSMZ:92		BACDIVE:160212
DSMZ:92	biolink:supportsGrowth	NCBITaxon:2749961		BACDIVE:160212
NCBITaxon:562	biolink:growsIn	DSMZ:92		BACDIVE:160051
DSMZ:92	biolink:supportsGrowth	NCBITaxon:562		BACDIVE:160051
NCBITaxon:1270	biolink:growsIn	DSMZ:220		BACDIVE:159001
DSMZ:220	biolink:supportsGrowth	NCBITaxon:1270		BACDIVE:159001
NCBITaxon:35761	biolink:growsIn	DSMZ:830		BACDIVE:139803
DSMZ:830	biolink:supportsGrowth	NCBITaxon:35761		BACDIVE:139803
NCBITaxon:1423	biolink:growsIn	DSMZ:92		BACDIVE:131654
DSMZ:92	biolink:supportsGrowth	NCBITaxon:1423		BACDIVE:131654
NCBITaxon:1541170	biolink:growsIn	DSMZ:1		BACDIVE:131428
DSMZ:1	biolink:supportsGrowth	NCBITaxon:1541170		BACDIVE:131428
NCBITaxon:985759	biolink:growsIn	DSMZ:830		BACDIVE:131322
DSMZ:830	biolink:supportsGrowth	NCBITaxon:985759		BACDIVE:131322
NCBITaxon:1007511	biolink:growsIn	DSMZ:1a		BACDIVE:23272
DSMZ:1a	biolink:supportsGrowth	NCBITaxon:1007511		BACDIVE:23272
NCBITaxon:2002775	biolink:growsIn	DSMZ:133		BACDIVE:17943
DSMZ:133	biolink:supportsGrowth	NCBITaxon:2002775		BACDIVE:17943
NCBITaxon:328075	biolink:growsIn	DSMZ:65		BACDIVE:16914
DSMZ:65	biolink:supportsGrowth	NCBITaxon:328075		BACDIVE:16914
NCBITaxon:1123382	biolink:growsIn	DSMZ:731		BACDIVE:16694
DSMZ:731	biolink:supportsGrowth	NCBITaxon:1123382		BACDIVE:16694
NCBITaxon:1931	biolink:growsIn	DSMZ:65		BACDIVE:15675
DSMZ:65	biolink:supportsGrowth	NCBITaxon:1931		BACDIVE:15675
NCBITaxon:78355	biolink:growsIn	DSMZ:65		BACDIVE:15603
DSMZ:65	biolink:supportsGrowth	NCBITaxon:78355		BACDIVE:15603
NCBITaxon:47716	biolink:growsIn	DSMZ:65		BACDIVE:15442
DSMZ:65	biolink:supportsGrowth	NCBITaxon:47716		BACDIVE:15442
NCBITaxon:1898	biolink:growsIn	DSMZ:65		BACDIVE:15058
DSMZ:65	biolink:supportsGrowth	NCBITaxon:1898		BACDIVE:15058
NCBITaxon:1123515	biolink:growsIn	DSMZ:142		BACDIVE:11925
DSMZ:142	biolink:supportsGrowth	NCBITaxon:1123515		BACDIVE:11925
NCBITaxon:381	biolink:growsIn	DSMZ:98		BACDIVE:11882
DSMZ:98	biolink:supportsGrowth	NCBITaxon:381		BACDIVE:11882
NCBITaxon:1064518	biolink:growsIn	DSMZ:220		BACDIVE:11372
DSMZ:220	biolink:supportsGrowth	NCBITaxon:1064518		BACDIVE:11372
NCBITaxon:83455	biolink:growsIn	DSMZ:9		BACDIVE:10110
DSMZ:9	biolink:supportsGrowth	NCBITaxon:83455		BACDIVE:10110
NCBITaxon:33	biolink:growsIn	DSMZ:9		BACDIVE:9782
DSMZ:9	biolink:supportsGrowth	NCBITaxon:33		BACDIVE:9782
NCBITaxon:33	biolink:growsIn	DSMZ:9		BACDIVE:9779
DSMZ:9	biolink:supportsGrowth	NCBITaxon:33		BACDIVE:9779
NCBITaxon:184914	biolink:growsIn	DSMZ:9		BACDIVE:9228
DSMZ:9	biolink:supportsGrowth	NCBITaxon:184914		BACDIVE:9228
NCBITaxon:184914	biolink:growsIn	DSMZ:9		BACDIVE:8798
DSMZ:9	biolink:supportsGrowth	NCBITaxon:184914		BACDIVE:8798
NCBITaxon:1270	biolink:growsIn	DSMZ:220		BACDIVE:7710
DSMZ:220	biolink:supportsGrowth	NCBITaxon:1270		BACDIVE:7710
NCBITaxon:35787	biolink:growsIn	DSMZ:638		BACDIVE:6563
DSMZ:638	biolink:supportsGrowth	NCBITaxon:35787		BACDIVE:6563
NCBITaxon:83451	biolink:growsIn	DSMZ:9		BACDIVE:3404
DSMZ:9	biolink:supportsGrowth	NCBITaxon:83451		BACDIVE:3404
NCBITaxon:33905	biolink:growsIn	DSMZ:58		BACDIVE:1720
DSMZ:58	biolink:supportsGrowth	NCBITaxon:33905		BACDIVE:1720
NCBITaxon:147645	biolink:growsIn	DSMZ:220		BACDIVE:159522
DSMZ:220	biolink:supportsGrowth	NCBITaxon:147645		BACDIVE:159522
NCBITaxon:306	biolink:growsIn	DSMZ:92		BACDIVE:159034
DSMZ:92	biolink:supportsGrowth	NCBITaxon:306		BACDIVE:159034
NCBITaxon:195	biolink:growsIn	DSMZ:693		BACDIVE:130892
DSMZ:693	biolink:supportsGrowth	NCBITaxon:195		BACDIVE:130892
NCBITaxon:661491	biolink:growsIn	DSMZ:830		BACDIVE:24249
DSMZ:830	biolink:supportsGrowth	NCBITaxon:661491		BACDIVE:24249
NCBITaxon:1879286	biolink:growsIn	DSMZ:1411		BACDIVE:23051
DSMZ:1411	biolink:supportsGrowth	NCBITaxon:1879286		BACDIVE:23051
NCBITaxon:1172565	biolink:growsIn	DSMZ:535		BACDIVE:23015
DSMZ:535	biolink:supportsGrowth	NCBITaxon:1172565		BACDIVE:23015
NCBITaxon:84531	biolink:growsIn	DSMZ:67		BACDIVE:17475
DSMZ:67	biolink:supportsGrowth	NCBITaxon:84531		BACDIVE:17475
NCBITaxon:68246	biolink:growsIn	DSMZ:65		BACDIVE:16136
DSMZ:65	biolink:supportsGrowth	NCBITaxon:68246		BACDIVE:16136
NCBITaxon:1931	biolink:growsIn	DSMZ:65		BACDIVE:15836
DSMZ:65	biolink:supportsGrowth	NCBITaxon:1931		BACDIVE:15836
NCBITaxon:58340	biolink:growsIn	DSMZ:65		BACDIVE:15363
DSMZ:65	biolink:supportsGrowth	NCBITaxon:58340		BACDIVE:15363
NCBITaxon:83455	biolink:growsIn	DSMZ:9		BACDIVE:10162
DSMZ:9	biolink:supportsGrowth	NCBITaxon:83455		BACDIVE:10162
NCBITaxon:34	biolink:growsIn	DSMZ:9		BACDIVE:10080
DSMZ:9	biolink:supportsGrowth	NCBITaxon:34		BACDIVE:10080
NCBITaxon:83456	biolink:growsIn	DSMZ:9		BACDIVE:9877
DSMZ:9	biolink:supportsGrowth	NCBITaxon:83456		BACDIVE:9877
NCBITaxon:33	biolink:growsIn	DSMZ:9		BACDIVE:9786
DSMZ:9	biolink:supportsGrowth	NCBITaxon:33		BACDIVE:9786
NCBITaxon:184914	biolink:growsIn	DSMZ:9		BACDIVE:8924
DSMZ:9	biolink:supportsGrowth	NCBITaxon:184914		BACDIVE:8924
NCBITaxon:573737	biolink:growsIn	DSMZ:535		BACDIVE:2064
DSMZ:535	biolink:supportsGrowth	NCBITaxon:573737		BACDIVE:2064
NCBITaxon:1236975	biolink:growsIn	DSMZ:1		BACDIVE:1475
DSMZ:1	biolink:supportsGrowth	NCBITaxon:1236975		BACDIVE:1475
NCBITaxon:1954483	biolink:growsIn	DSMZ:92		BACDIVE:160757
DSMZ:92	biolink:supportsGrowth	NCBITaxon:1954483		BACDIVE:160757
NCBITaxon:2743001	biolink:growsIn	DSMZ:371		BACDIVE:160429
DSMZ:371	biolink:supportsGrowth	NCBITaxon:2743001		BACDIVE:160429
NCBITaxon:2709157	biolink:growsIn	DSMZ:693		BACDIVE:160413
DSMZ:693	biolink:supportsGrowth	NCBITaxon:2709157		BACDIVE:160413
NCBITaxon:2590900	biolink:growsIn	DSMZ:1717		BACDIVE:159905
DSMZ:1717	biolink:supportsGrowth	NCBITaxon:2590900		BACDIVE:159905
NCBITaxon:191391	biolink:growsIn	DSMZ:535		BACDIVE:158046
DSMZ:535	biolink:supportsGrowth	NCBITaxon:191391		BACDIVE:158046
NCBITaxon:1872700	biolink:growsIn	DSMZ:514		BACDIVE:139898
DSMZ:514	biolink:supportsGrowth	NCBITaxon:1872700		BACDIVE:139898
NCBITaxon:1265734	biolink:growsIn	DSMZ:600a		BACDIVE:24322
DSMZ:600a	biolink:supportsGrowth	NCBITaxon:1265734		BACDIVE:24322
NCBITaxon:496831	biolink:growsIn	DSMZ:664		BACDIVE:18079
DSMZ:664	biolink:supportsGrowth	NCBITaxon:496831		BACDIVE:18079
NCBITaxon:67263	biolink:growsIn	DSMZ:65		BACDIVE:16248
DSMZ:65	biolink:supportsGrowth	NCBITaxon:67263		BACDIVE:16248
NCBITaxon:1931	biolink:growsIn	DSMZ:252		BACDIVE:15902
DSMZ:252	biolink:supportsGrowth	NCBITaxon:1931		BACDIVE:15902
NCBITaxon:68042	biolink:growsIn	DSMZ:65		BACDIVE:15323
DSMZ:65	biolink:supportsGrowth	NCBITaxon:68042		BACDIVE:15323
NCBITaxon:66858	biolink:growsIn	DSMZ:65		BACDIVE:15247
DSMZ:65	biolink:supportsGrowth	NCBITaxon:66858		BACDIVE:15247
NCBITaxon:47834	biolink:growsIn	DSMZ:1076b		BACDIVE:14356
DSMZ:1076b	biolink:supportsGrowth	NCBITaxon:47834		BACDIVE:14356
NCBITaxon:1882945	biolink:growsIn	DSMZ:220		BACDIVE:11434
DSMZ:220	biolink:supportsGrowth	NCBITaxon:1882945		BACDIVE:11434
NCBITaxon:83455	biolink:growsIn	DSMZ:9		BACDIVE:10122
DSMZ:9	biolink:supportsGrowth	NCBITaxon:83455		BACDIVE:10122
NCBITaxon:83462	biolink:growsIn	DSMZ:9		BACDIVE:9454
DSMZ:9	biolink:supportsGrowth	NCBITaxon:83462		BACDIVE:9454
NCBITaxon:1792	biolink:growsIn	DSMZ:354		BACDIVE:8217
DSMZ:354	biolink:supportsGrowth	NCBITaxon:1792		BACDIVE:8217
NCBITaxon:2196	biolink:growsIn	DSMZ:141b		BACDIVE:7034
DSMZ:141b	biolink:supportsGrowth	NCBITaxon:2196		BACDIVE:7034
NCBITaxon:2333	biolink:growsIn	DSMZ:293		BACDIVE:5781
DSMZ:293	biolink:supportsGrowth	NCBITaxon:2333		BACDIVE:5781
NCBITaxon:562	biolink:growsIn	DSMZ:381		BACDIVE:4858
DSMZ:381	biolink:supportsGrowth	NCBITaxon:562		BACDIVE:4858
NCBITaxon:577650	biolink:growsIn	DSMZ:194		BACDIVE:4004
DSMZ:194	biolink:supportsGrowth	NCBITaxon:577650		BACDIVE:4004
NCBITaxon:43	biolink:growsIn	DSMZ:9		BACDIVE:3281
DSMZ:9	biolink:supportsGrowth	NCBITaxon:43		BACDIVE:3281
NCBITaxon:1388	biolink:growsIn	DSMZ:402		BACDIVE:421
DSMZ:402	biolink:supportsGrowth	NCBITaxon:1388		BACDIVE:421
NCBITaxon:28214	biolink:growsIn	DSMZ:830		BACDIVE:131937
DSMZ:830	biolink:supportsGrowth	NCBITaxon:28214		BACDIVE:131937
NCBITaxon:1870902	biolink:growsIn	DSMZ:92		BACDIVE:131735
DSMZ:92	biolink:supportsGrowth	NCBITaxon:1870902		BACDIVE:131735
NCBITaxon:1555112	biolink:growsIn	DSMZ:195		BACDIVE:131397
DSMZ:195	biolink:supportsGrowth	NCBITaxon:1555112		BACDIVE:131397
NCBITaxon:1189325	biolink:growsIn	DSMZ:514		BACDIVE:24525
DSMZ:514	biolink:supportsGrowth	NCBITaxon:1189325		BACDIVE:24525
NCBITaxon:132474	biolink:growsIn	DSMZ:65		BACDIVE:15548
DSMZ:65	biolink:supportsGrowth	NCBITaxon:132474		BACDIVE:15548
NCBITaxon:55085	biolink:growsIn	DSMZ:92		BACDIVE:14805
DSMZ:92	biolink:supportsGrowth	NCBITaxon:55085		BACDIVE:14805
NCBITaxon:184914	biolink:growsIn	DSMZ:9		BACDIVE:8743
DSMZ:9	biolink:supportsGrowth	NCBITaxon:184914		BACDIVE:8743
NCBITaxon:1977084	biolink:growsIn	DSMZ:736		BACDIVE:6278
DSMZ:736	biolink:supportsGrowth	NCBITaxon:1977084		BACDIVE:6278
NCBITaxon:1871047	biolink:growsIn	DSMZ:220		BACDIVE:5685
DSMZ:220	biolink:supportsGrowth	NCBITaxon:1871047		BACDIVE:5685
NCBITaxon:38	biolink:growsIn	DSMZ:9		BACDIVE:3546
DSMZ:9	biolink:supportsGrowth	NCBITaxon:38		BACDIVE:3546
NCBITaxon:440079	biolink:growsIn	DSMZ:1		BACDIVE:281
DSMZ:1	biolink:supportsGrowth	NCBITaxon:440079		BACDIVE:281
NCBITaxon:41200	biolink:growsIn	DSMZ:58		BACDIVE:160370
DSMZ:58	biolink:supportsGrowth	NCBITaxon:41200		BACDIVE:160370
NCBITaxon:287	biolink:growsIn	DSMZ:92		BACDIVE:159026
DSMZ:92	biolink:supportsGrowth	NCBITaxon:287		BACDIVE:159026
NCBITaxon:1270	biolink:growsIn	DSMZ:830		BACDIVE:158998
DSMZ:830	biolink:supportsGrowth	NCBITaxon:1270		BACDIVE:158998
NCBITaxon:2003697	biolink:growsIn	DSMZ:640		BACDIVE:158338
DSMZ:640	biolink:supportsGrowth	NCBITaxon:2003697		BACDIVE:158338
NCBITaxon:1475951	biolink:growsIn	DSMZ:514f		BACDIVE:158178
DSMZ:514f	biolink:supportsGrowth	NCBITaxon:1475951		BACDIVE:158178
NCBITaxon:1934405	biolink:growsIn	DSMZ:514		BACDIVE:140391
DSMZ:514	biolink:supportsGrowth	NCBITaxon:1934405		BACDIVE:140391
NCBITaxon:561067	biolink:growsIn	DSMZ:1076b		BACDIVE:140234
DSMZ:1076b	biolink:supportsGrowth	NCBITaxon:561067		BACDIVE:140234
NCBITaxon:1507449	biolink:growsIn	DSMZ:830c		BACDIVE:131464
DSMZ:830c	biolink:supportsGrowth	NCBITaxon:1507449		BACDIVE:131464
NCBITaxon:1292	biolink:growsIn	DSMZ:92		BACDIVE:131020
DSMZ:92	biolink:supportsGrowth	NCBITaxon:1292		BACDIVE:131020
NCBITaxon:1095778	biolink:growsIn	DSMZ:371		BACDIVE:24083
DSMZ:371	biolink:supportsGrowth	NCBITaxon:1095778		BACDIVE:24083
NCBITaxon:1423	biolink:growsIn	DSMZ:220		BACDIVE:22918
DSMZ:220	biolink:supportsGrowth	NCBITaxon:1423		BACDIVE:22918
NCBITaxon:580166	biolink:growsIn	DSMZ:514		BACDIVE:14022
DSMZ:514	biolink:supportsGrowth	NCBITaxon:580166		BACDIVE:14022
NCBITaxon:56	biolink:growsIn	DSMZ:9		BACDIVE:12135
DSMZ:9	biolink:supportsGrowth	NCBITaxon:56		BACDIVE:12135
NCBITaxon:184914	biolink:growsIn	DSMZ:9		BACDIVE:9133
DSMZ:9	biolink:supportsGrowth	NCBITaxon:184914		BACDIVE:9133
NCBITaxon:153233	biolink:growsIn	DSMZ:514		BACDIVE:6217
DSMZ:514	biolink:supportsGrowth	NCBITaxon:153233		BACDIVE:6217
NCBITaxon:1871043	biolink:growsIn	DSMZ:220		BACDIVE:3014
DSMZ:220	biolink:supportsGrowth	NCBITaxon:1871043		BACDIVE:3014
NCBITaxon:1680	biolink:growsIn	DSMZ:58		BACDIVE:1683
DSMZ:58	biolink:supportsGrowth	NCBITaxon:1680		BACDIVE:1683
NCBITaxon:365528	biolink:growsIn	DSMZ:1536		BACDIVE:158233
DSMZ:1536	biolink:supportsGrowth	NCBITaxon:365528		BACDIVE:158233
NCBITaxon:2815602	biolink:growsIn	DSMZ:1593		BACDIVE:140121
DSMZ:1593	biolink:supportsGrowth	NCBITaxon:2815602		BACDIVE:140121
NCBITaxon:368607	biolink:growsIn	DSMZ:1		BACDIVE:132830
DSMZ:1	biolink:supportsGrowth	NCBITaxon:368607		BACDIVE:132830
NCBITaxon:1528104	biolink:growsIn	DSMZ:877		BACDIVE:24056
DSMZ:877	biolink:supportsGrowth	NCBITaxon:1528104		BACDIVE:24056
NCBITaxon:101070	biolink:growsIn	DSMZ:1		BACDIVE:18128
DSMZ:1	biolink:supportsGrowth	NCBITaxon:101070		BACDIVE:18128
NCBITaxon:1088	biolink:growsIn	DSMZ:747		BACDIVE:13959
DSMZ:747	biolink:supportsGrowth	NCBITaxon:1088		BACDIVE:13959
NCBITaxon:1123508	biolink:growsIn	DSMZ:1196		BACDIVE:11946
DSMZ:1196	biolink:supportsGrowth	NCBITaxon:1123508		BACDIVE:11946
NCBITaxon:51671	biolink:growsIn	DSMZ:92		BACDIVE:7383
DSMZ:92	biolink:supportsGrowth	NCBITaxon:51671		BACDIVE:7383
NCBITaxon:899	biolink:growsIn	DSMZ:63		BACDIVE:4048
DSMZ:63	biolink:supportsGrowth	NCBITaxon:899		BACDIVE:4048
NCBITaxon:83460	biolink:growsIn	DSMZ:9		BACDIVE:3730
DSMZ:9	biolink:supportsGrowth	NCBITaxon:83460		BACDIVE:3730
NCBITaxon:546023	biolink:growsIn	DSMZ:514		BACDIVE:1513
DSMZ:514	biolink:supportsGrowth	NCBITaxon:546023		BACDIVE:1513
NCBITaxon:1409	biolink:growsIn	DSMZ:1		BACDIVE:925
DSMZ:1	biolink:supportsGrowth	NCBITaxon:1409		BACDIVE:925
NCBITaxon:147645	biolink:growsIn	DSMZ:1		BACDIVE:158099
DSMZ:1	biolink:supportsGrowth	NCBITaxon:147645		BACDIVE:158099
NCBITaxon:860246	biolink:growsIn	DSMZ:65		BACDIVE:132903
DSMZ:65	biolink:supportsGrowth	NCBITaxon:860246		BACDIVE:132903
NCBITaxon:483547	biolink:growsIn	DSMZ:1249		BACDIVE:130339
DSMZ:1249	biolink:supportsGrowth	NCBITaxon:483547		BACDIVE:130339
NCBITaxon:1409	biolink:growsIn	DSMZ:830		BACDIVE:130179
DSMZ:830	biolink:supportsGrowth	NCBITaxon:1409		BACDIVE:130179
NCBITaxon:55779	biolink:growsIn	DSMZ:793		BACDIVE:16820
DSMZ:793	biolink:supportsGrowth	NCBITaxon:55779		BACDIVE:16820
NCBITaxon:2026	biolink:growsIn	DSMZ:65		BACDIVE:16763
DSMZ:65	biolink:supportsGrowth	NCBITaxon:2026		BACDIVE:16763
NCBITaxon:276	biolink:growsIn	DSMZ:878		BACDIVE:16723
DSMZ:878	biolink:supportsGrowth	NCBITaxon:276		BACDIVE:16723
NCBITaxon:1931	biolink:growsIn	DSMZ:65		BACDIVE:15804
DSMZ:65	biolink:supportsGrowth	NCBITaxon:1931		BACDIVE:15804
NCBITaxon:66885	biolink:growsIn	DSMZ:65		BACDIVE:15120
DSMZ:65	biolink:supportsGrowth	NCBITaxon:66885		BACDIVE:15120
NCBITaxon:2074	biolink:growsIn	DSMZ:65		BACDIVE:13351
DSMZ:65	biolink:supportsGrowth	NCBITaxon:2074		BACDIVE:13351
NCBITaxon:1045774	biolink:growsIn	DSMZ:92		BACDIVE:11157
DSMZ:92	biolink:supportsGrowth	NCBITaxon:1045774		BACDIVE:11157
NCBITaxon:1824	biolink:growsIn	DSMZ:214		BACDIVE:10631
DSMZ:214	biolink:supportsGrowth	NCBITaxon:1824		BACDIVE:10631
NCBITaxon:54	biolink:growsIn	DSMZ:9		BACDIVE:10274
DSMZ:9	biolink:supportsGrowth	NCBITaxon:54		BACDIVE:10274
NCBITaxon:83456	biolink:growsIn	DSMZ:9		BACDIVE:9818
DSMZ:9	biolink:supportsGrowth	NCBITaxon:83456		BACDIVE:9818
NCBITaxon:184914	biolink:growsIn	DSMZ:9		BACDIVE:9299
DSMZ:9	biolink:supportsGrowth	NCBITaxon:184914		BACDIVE:9299
NCBITaxon:184914	biolink:growsIn	DSMZ:9		BACDIVE:8729
DSMZ:9	biolink:supportsGrowth	NCBITaxon:184914		BACDIVE:8729
NCBITaxon:562	biolink:growsIn	DSMZ:381		BACDIVE:4726
DSMZ:381	biolink:supportsGrowth	NCBITaxon:562		BACDIVE:4726
NCBITaxon:1871186	biolink:growsIn	DSMZ:92		BACDIVE:160581
DSMZ:92	biolink:supportsGrowth	NCBITaxon:1871186		BACDIVE:160581
NCBITaxon:1931	biolink:growsIn	DSMZ:65		BACDIVE:159141
DSMZ:65	biolink:supportsGrowth	NCBITaxon:1931		BACDIVE:159141
NCBITaxon:1834418	biolink:growsIn	DSMZ:514d		BACDIVE:158477
DSMZ:514d	biolink:supportsGrowth	NCBITaxon:1834418		BACDIVE:158477
NCBITaxon:1409	biolink:growsIn	DSMZ:220		BACDIVE:157603
DSMZ:220	biolink:supportsGrowth	NCBITaxon:1409		BACDIVE:157603
NCBITaxon:1652109	biolink:growsIn	DSMZ:514c		BACDIVE:131509
DSMZ:514c	biolink:supportsGrowth	NCBITaxon:1652109		BACDIVE:131509
NCBITaxon:303	biolink:growsIn	DSMZ:1		BACDIVE:130999
DSMZ:1	biolink:supportsGrowth	NCBITaxon:303		BACDIVE:130999
NCBITaxon:67263	biolink:growsIn	DSMZ:65		BACDIVE:16274
DSMZ:65	biolink:supportsGrowth	NCBITaxon:67263		BACDIVE:16274
NCBITaxon:1123319	biolink:growsIn	DSMZ:65		BACDIVE:15160
DSMZ:65	biolink:supportsGrowth	NCBITaxon:1123319		BACDIVE:15160
NCBITaxon:1969	biolink:growsIn	DSMZ:65		BACDIVE:15082
DSMZ:65	biolink:supportsGrowth	NCBITaxon:1969		BACDIVE:15082
NCBITaxon:219572	biolink:growsIn	DSMZ:220		BACDIVE:13094
DSMZ:220	biolink:supportsGrowth	NCBITaxon:219572		BACDIVE:13094
NCBITaxon:889265	biolink:growsIn	DSMZ:9		BACDIVE:12493
DSMZ:9	biolink:supportsGrowth	NCBITaxon:889265		BACDIVE:12493
NCBITaxon:37919	biolink:growsIn	DSMZ:535		BACDIVE:11010
DSMZ:535	biolink:supportsGrowth	NCBITaxon:37919		BACDIVE:11010
NCBITaxon:1833	biolink:growsIn	DSMZ:1		BACDIVE:10860
DSMZ:1	biolink:supportsGrowth	NCBITaxon:1833		BACDIVE:10860
NCBITaxon:2246	biolink:growsIn	DSMZ:372		BACDIVE:5934
DSMZ:372	biolink:supportsGrowth	NCBITaxon:2246		BACDIVE:5934
NCBITaxon:299767	biolink:growsIn	DSMZ:830		BACDIVE:4364
DSMZ:830	biolink:supportsGrowth	NCBITaxon:299767		BACDIVE:4364
NCBITaxon:83451	biolink:growsIn	DSMZ:9		BACDIVE:3448
DSMZ:9	biolink:supportsGrowth	NCBITaxon:83451		BACDIVE:3448
NCBITaxon:1121339	biolink:growsIn	DSMZ:144		BACDIVE:2739
DSMZ:144	biolink:supportsGrowth	NCBITaxon:1121339		BACDIVE:2739
NCBITaxon:380911	biolink:growsIn	DSMZ:830c		BACDIVE:386
DSMZ:830c	biolink:supportsGrowth	NCBITaxon:380911		BACDIVE:386
NCBITaxon:1296375	biolink:growsIn	DSMZ:65		BACDIVE:160703
DSMZ:65	biolink:supportsGrowth	NCBITaxon:1296375		BACDIVE:160703
NCBITaxon:573	biolink:growsIn	DSMZ:92		BACDIVE:159299
DSMZ:92	biolink:supportsGrowth	NCBITaxon:573		BACDIVE:159299
NCBITaxon:1386098	biolink:growsIn	DSMZ:92		BACDIVE:133962
DSMZ:92	biolink:supportsGrowth	NCBITaxon:1386098		BACDIVE:133962
NCBITaxon:61646	biolink:growsIn	DSMZ:1		BACDIVE:23993
DSMZ:1	biolink:supportsGrowth	NCBITaxon:61646		BACDIVE:23993
NCBITaxon:28108	biolink:growsIn	DSMZ:514		BACDIVE:23559
DSMZ:514	biolink:supportsGrowth	NCBITaxon:28108		BACDIVE:23559
NCBITaxon:933949	biolink:growsIn	DSMZ:395a		BACDIVE:23331
DSMZ:395a	biolink:supportsGrowth	NCBITaxon:933949		BACDIVE:23331
NCBITaxon:474394	biolink:growsIn	DSMZ:514		BACDIVE:17344
DSMZ:514	biolink:supportsGrowth	NCBITaxon:474394		BACDIVE:17344
NCBITaxon:35786	biolink:growsIn	DSMZ:678		BACDIVE:16900
DSMZ:678	biolink:supportsGrowth	NCBITaxon:35786		BACDIVE:16900
NCBITaxon:42444	biolink:growsIn	DSMZ:514		BACDIVE:13680
DSMZ:514	biolink:supportsGrowth	NCBITaxon:42444		BACDIVE:13680
NCBITaxon:56	biolink:growsIn	DSMZ:9		BACDIVE:12439
DSMZ:9	biolink:supportsGrowth	NCBITaxon:56		BACDIVE:12439
NCBITaxon:83455	biolink:growsIn	DSMZ:9		BACDIVE:10104
DSMZ:9	biolink:supportsGrowth	NCBITaxon:83455		BACDIVE:10104
NCBITaxon:153971	biolink:growsIn	DSMZ:645		BACDIVE:8495
DSMZ:645	biolink:supportsGrowth	NCBITaxon:153971		BACDIVE:8495
NCBITaxon:1876	biolink:growsIn	DSMZ:65		BACDIVE:7898
DSMZ:65	biolink:supportsGrowth	NCBITaxon:1876		BACDIVE:7898
NCBITaxon:1409	biolink:growsIn	DSMZ:53		BACDIVE:7574
DSMZ:53	biolink:supportsGrowth	NCBITaxon:1409		BACDIVE:7574
NCBITaxon:1870902	biolink:growsIn	DSMZ:830		BACDIVE:160508
DSMZ:830	biolink:supportsGrowth	NCBITaxon:1870902		BACDIVE:160508
NCBITaxon:135735	biolink:growsIn	DSMZ:220		BACDIVE:159417
DSMZ:220	biolink:supportsGrowth	NCBITaxon:135735		BACDIVE:159417
NCBITaxon:306	biolink:growsIn	DSMZ:92		BACDIVE:159033
DSMZ:92	biolink:supportsGrowth	NCBITaxon:306		BACDIVE:159033
NCBITaxon:200616	biolink:growsIn	DSMZ:27		BACDIVE:139831
DSMZ:27	biolink:supportsGrowth	NCBITaxon:200616		BACDIVE:139831
NCBITaxon:376	biolink:growsIn	DSMZ:98		BACDIVE:132720
DSMZ:98	biolink:supportsGrowth	NCBITaxon:376		BACDIVE:132720
NCBITaxon:2371	biolink:growsIn	DSMZ:1052		BACDIVE:132106
DSMZ:1052	biolink:supportsGrowth	NCBITaxon:2371		BACDIVE:132106
NCBITaxon:197479	biolink:growsIn	DSMZ:514		BACDIVE:131452
DSMZ:514	biolink:supportsGrowth	NCBITaxon:197479		BACDIVE:131452
NCBITaxon:34038	biolink:growsIn	DSMZ:1a		BACDIVE:23939
DSMZ:1a	biolink:supportsGrowth	NCBITaxon:34038		BACDIVE:23939
NCBITaxon:1051139	biolink:growsIn	DSMZ:1362		BACDIVE:17789
DSMZ:1362	biolink:supportsGrowth	NCBITaxon:1051139		BACDIVE:17789
NCBITaxon:1930	biolink:growsIn	DSMZ:65		BACDIVE:15574
DSMZ:65	biolink:supportsGrowth	NCBITaxon:1930		BACDIVE:15574
NCBITaxon:1890	biolink:growsIn	DSMZ:65		BACDIVE:14984
DSMZ:65	biolink:supportsGrowth	NCBITaxon:1890		BACDIVE:14984
